title,map_link,cover_image,rating,privacy_price,category,address,working_hours,menu_link,webpage,phone_number,related_images,latitude,longitude,site_email,facebook_links,twitter_links,instagram_links,youtube_links,linkedin_links,about_desc
,"https://www.google.com/maps/place/InterContinental+San+Diego,+an+IHG+Hotel/data=!4m10!3m9!1s0x80d954ab6fb41c53:0x503a9b4167b48d7e!5m2!4m1!1i2!8m2!3d32.7163596!4d-117.171933!16s%2Fg%2F11g1kzpsb4!19sChIJUxy0b6tU2YARfo20Z0GbOlA?authuser=0&hl=en&rclk=1",https://lh5.googleusercontent.com/p/AF1QipNpupv54gqstchGtRftMPLgIq2l4YlLSJbeJ4Jb=w408-h271-k-no,,,Not Available,,Not Available,Not Available,https://www.ihg.com/intercontinental/hotels/us/en/san-diego/sanhb/hoteldetail?cm_mmc=GoogleMaps-_-IC-_-US-_-SANHB,Not Available,"https://lh5.googleusercontent.com/p/AF1QipNpupv54gqstchGtRftMPLgIq2l4YlLSJbeJ4Jb=w447-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipNQL-yLsnGWw1KA68sfoR1AKaRkG_opYE8nXVIk=w446-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipPbMzMMkcVIurf6m0xBMrvg5w9zWC0HStXQmtYi=w529-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipNSjfyMSyu3muFRAzDFAeoEZrI98nUvEv0SQY1-=w446-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipN44uT9cHr2bgmwkyKbeppVb8hN4fCb2jETBCeo=w529-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipPY0j3Hw4LgLQ4afd1E3LtN-1kF1sQyokA0b6Y2=w397-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipPXjTlZ69G16wPe7AttbPAvstdCi-oDRE5xSyzg=w447-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipOyu5fyFCjQnJmNlB8W8X4eupbh4aHfn03K7ZJb=w429-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipNrNhFbSQ7Sf7P7jfjXJapITpEK1CSPFh7djKEM=w446-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipMtfGGPV-RypWB4mUXKr1QroysI8a3Me254v79X=w224-h298-k-no-pi-0-ya200-ro0-fo100",32.7163596,-117.171933,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
,https://www.google.com/maps/place/Homewood+Suites+by+Hilton+San+Diego+Downtown%2FBayside/data=!4m10!3m9!1s0x80d954b310dbf6d1:0x8b6a6ecb4d5b7af4!5m2!4m1!1i2!8m2!3d32.7259183!4d-117.1716795!16s%2Fg%2F11c0pknqgt!19sChIJ0fbbELNU2YAR9HpbTctuaos?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipNlgHXuR59gohChoS6IXieQ2bJP1Yr7BEhHb7zP=w408-h271-k-no,,,Not Available,,Not Available,Not Available,https://www.hilton.com/en/hotels/sanhahw-homewood-suites-san-diego-downtown-bayside/?SEO_id=GMB-AMER-HG-SANHAHW&y_source=1_MzI2NDcxNy03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,Not Available,"https://lh5.googleusercontent.com/p/AF1QipNlgHXuR59gohChoS6IXieQ2bJP1Yr7BEhHb7zP=w447-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipPET2dh_Q3xmGbO5ZqLO7XxJuv_PVnQniIMUodQ=w224-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipPXq4VdqGyLAWs6D8JpwSbxGGYPYBaHWf3fQpA7=w529-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipPXdOWKhyHsadfz9ucYIzaSoibSVfzlQEafpOcI=w447-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipMqRBjMM3Tkg0BdA6bHce9tjDEQ5ahNojDpvNib=w447-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipM97Y02HNbcYXgKKegpv5biBwi67wtJzYOU1m6v=w447-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipNQkx3KVjlUXQd711wVo9jB2u2Q5zAUVWEhH-hR=w447-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipMc8rK413I_WAD7gf5zOr118aVPn7Gli74Roe2k=w447-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipOe7ceaNPVy7q259mbyDdAO1Crs_qa7D5Ub9NU=w224-h398-k-no,https://lh5.googleusercontent.com/p/AF1QipNvDcWf_M01HF9jsQVrbPIGx0ajmzyHzyl7z9PJ=w447-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipNUYO9xs_B0M__3zCO_UsbisvkcyHJNJIhkhnCq=w224-h298-k-no-pi-0-ya24-ro-0-fo100",32.7259183,-117.1716795,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
,https://www.google.com/maps/place/DoubleTree+by+Hilton+Hotel+San+Diego+Downtown/data=!4m10!3m9!1s0x80d954ae4d8577c7:0xac13eb53142e2dc0!5m2!4m1!1i2!8m2!3d32.7223729!4d-117.1651957!16s%2Fg%2F1tr17v_5!19sChIJx3eFTa5U2YARwC0uFFPrE6w?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipOgSyy1SS_W_VCoOA9U36Rb-OmHwlWRa_Ev9kb2=w408-h271-k-no,,,Not Available,,Not Available,Not Available,https://www.hilton.com/en/hotels/sandwdt-doubletree-san-diego-downtown/?SEO_id=GMB-AMER-DT-SANDWDT&y_source=1_MTM3MjY3Ny03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,Not Available,"https://lh5.googleusercontent.com/p/AF1QipOgSyy1SS_W_VCoOA9U36Rb-OmHwlWRa_Ev9kb2=w447-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipPRnaCSwJWpZwSeuDpAuJ-81gwyG01fFJnbt9lP=w224-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipOdjUpFT_oj8EPonUC0zAkmVrDKL-7hfe-mfIHI=w529-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipPfNNUdA4KPd5YCW5vONx-iS4K4FhY9oWHhbc9Z=w446-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipMW1Us0j8KcFdEOyoNcn8DqUASU9SddDScKe9rP=w224-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipMb1OBwWFE5WwPIVrUpBuYlnmWRIldMHz6bOxKA=w398-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipO0UMdRtHYZG4rnq93zTqYsxfwiSCJVhutkg9H5=w397-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipO8iryyVPN_nCcXkdNnKFyWbArCXvyrDFZqpJ69=w224-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipPopqITJOKtENatI21RD1oxGAtfOPa6vJD7f9PG=w446-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipPctir6w1qMS_YOZD7_lKFKE5xC74JQFBCtvgwg=w224-h298-k-no-pi0-ya20-ro0-fo100",32.7223729,-117.1651957,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
,"https://www.google.com/maps/place/The+Guild+Hotel,+San+Diego,+a+Tribute+Portfolio+Hotel/data=!4m10!3m9!1s0x80d95509ac47cbfb:0x7478e1d0a9ca4d3a!5m2!4m1!1i2!8m2!3d32.7160035!4d-117.1678019!16s%2Fg%2F11ffsztd6n!19sChIJ-8tHrAlV2YAROk3KqdDheHQ?authuser=0&hl=en&rclk=1",https://lh5.googleusercontent.com/p/AF1QipOZpuSBtVOScYc8R9Y5SgkRkzu1uBiSjam0T7Ci=w408-h272-k-no,,,Not Available,,Not Available,Not Available,https://www.marriott.com/en-us/hotels/santx-the-guild-hotel-san-diego-a-tribute-portfolio-hotel/overview/?scid=f2ae0541-1279-4f24-b197-a979c79310b0,Not Available,"https://lh5.googleusercontent.com/p/AF1QipOZpuSBtVOScYc8R9Y5SgkRkzu1uBiSjam0T7Ci=w447-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipPhTxUjdq5kvK8WZfo00F65I864LskPZlokkj6P=w298-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipOO2aCU1OVVBZoRGw8oQCvq5rYfs9jHd1-Q1op3=w224-h398-k-no,https://lh5.googleusercontent.com/p/AF1QipM7zUwnJ0L7yzqvswVL2RgZPaUb1Wyn4Vuv2I39=w728-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipO5us2UOctaLDh7bG8dSbtWSajzyGUb0IxlMeTB=w529-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipOIiUWEwke3J6aNYCkfOtAOLmh6Rq-_X22SYqSi=w447-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipPg-cHiIhMP2do9m1aBOUruisy4NTE6xKWVdeKc=w397-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipPuQQw-LlFdhTR_lPDf-Qwovpw-_13XM1U7Zftw=w397-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipPhQ0Ely6b3YiPuLcWAxWogYmBmkew_cjIa78vy=w447-h298-k-no,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FbYjKHND1u3908P-63pyBw&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=10.911607&pitch=0&thumbfov=100",32.7160035,-117.1678019,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
,"https://www.google.com/maps/place/Hotel+Indigo+San+Diego-Gaslamp+Quarter,+an+IHG+Hotel/data=!4m10!3m9!1s0x80d9535bff3b4c8d:0xc3e16bdc6ebea88a!5m2!4m1!1i2!8m2!3d32.710774!4d-117.156214!16s%2Fg%2F11b6bw_k2b!19sChIJjUw7_1tT2YARiqi-btxr4cM?authuser=0&hl=en&rclk=1",https://lh5.googleusercontent.com/p/AF1QipPAPeuTkuG_RxHBcPOFGanB2Oc-ZCGJO9XfKL7J=w426-h240-k-no,,,Not Available,,Not Available,Not Available,https://www.ihg.com/hotelindigo/hotels/us/en/san-diego/sanis/hoteldetail?cm_mmc=GoogleMaps-_-IN-_-US-_-SANIS,Not Available,"https://lh5.googleusercontent.com/p/AF1QipPAPeuTkuG_RxHBcPOFGanB2Oc-ZCGJO9XfKL7J=w529-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipM5B4y4f0KEnBZelVp36qoBhedYPgvdxtheeZmK=w397-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipNQn-Jm2hISJDIc_3gDoiTdYjkswC-aeemP9Sio=w224-h398-k-no,https://lh5.googleusercontent.com/p/AF1QipMlsyvUV2R4pOAjKEji3IDBRsGeUsa84CwuGpAS=w224-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipMxbQIJtuLTPKc7pQLPQ4_NZHGs_wj6yqXm5WRS=w397-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipNnyg4LrqdPzZiLP0fmRXA1eL-DlC435UgOTc_u=w447-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipM16TjKnynHagaFd9IUm0I-3QO5dcyC6I8KMZMT=w529-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipNT7X3zLmE07tO25kr-ZhDtXWbCZA5uTH5oHRvU=w447-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipMXEOLsbzio_yHM4L2GAr5KL3G01vv9ROya11XP=w224-h298-k-no-pi-10-ya204.4666-ro-0-fo100",32.710774,-117.156214,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
Capri Beach Hotel,https://www.google.com/maps/place/Capri+Beach+Hotel/data=!4m10!3m9!1s0x80dc018db9b167ab:0xe10135ee54d1ffe2!5m2!4m1!1i2!8m2!3d32.8002592!4d-117.2579374!16s%2Fg%2F11sgmytq6c!19sChIJq2exuY0B3IAR4v_RVO41AeE?authuser=0&hl=en&rclk=1,https://lh3.googleusercontent.com/gps-proxy/ALd4DhFEzAUZNCBWbtWDZwhq2TheV6nTGQnIqyydBmaUh4GKePD-DqmHL9JIe2LGICch1JEgt8S9lfLjOHTfnWzPYC46lkzNgkW9gsT07h_7M8YS33joCcFJSSWczkgU8zBGjxlPg9NjcwsvFMTm5uAJFmhLGOEBBkymIqRaExA8-xe6V1s9DtRuFGee=w408-h306-k-no,4.5,Not Available,Not Available,"628 Missouri St, San Diego, CA 92109",Not Available,Not Available,https://caprisandiego.com/,(858) 483-6000,"https://lh5.googleusercontent.com/p/AF1QipPRKN3xlu-1bGnCOXrI1UXh0jb89LOQYRMYxgjP=w397-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipNMYIz_OW9ABxzEkz23WVRCU1f3g9Dh1CauDehy=w397-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipPRKN3xlu-1bGnCOXrI1UXh0jb89LOQYRMYxgjP=w397-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipO6AXrvaHGhzmYXR-DYG2fQLDHoOpEcJOy5GWgQ=w397-h298-k-no,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=O1LPMAfAuBGvfZbjL1iR8Q&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=344.8313&pitch=0&thumbfov=100",32.8002592,-117.2579374,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
La Jolla Guest House,https://www.google.com/maps/place/La+Jolla+Guest+House/data=!4m10!3m9!1s0x80dc014708e97f9b:0x93b1f97f761973bc!5m2!4m1!1i2!8m2!3d32.848619!4d-117.2461832!16s%2Fg%2F11scv0g08v!19sChIJm3_pCEcB3IARvHMZdn_5sZM?authuser=0&hl=en&rclk=1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3tlowWkNkgGNtY4JxF151g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=319.82712&pitch=0&thumbfov=100,Not Available,Not Available,Not Available,"7714 Esterel Dr, La Jolla, CA 92037",Not Available,Not Available,Not Available,(615) 786-5667,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3tlowWkNkgGNtY4JxF151g&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=319.82712&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=3tlowWkNkgGNtY4JxF151g&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=319.82712&pitch=0&thumbfov=100",32.848619,-117.2461832,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
Crystal Pier Hotel & Cottages,https://www.google.com/maps/place/Crystal+Pier+Hotel+%26+Cottages/data=!4m10!3m9!1s0x80dc01f2b0332409:0xa97f8845b2c5a1b9!5m2!4m1!1i2!8m2!3d32.7963267!4d-117.2569938!16s%2Fg%2F1vg6v0pp!19sChIJCSQzsPIB3IARuaHFskWIf6k?authuser=0&hl=en&rclk=1,https://lh3.googleusercontent.com/gps-proxy/ALd4DhGt0Fqf7ym2fHHRdIUBw6Foa5B0xT7YP-Ps6CNmJvUJpKx1aYdAx7Gx-kDMh_gNQteyuAFGxXQSnhFDbHp0XX3mz-_s16iRxFj2I2NHVr-nAzm4FOud0wdzXVD9jIbAy_-N5csG_EIY0yNlb-B1-EqfWwxyIWTnpa4ttl6hF0wAmGMTL3lf_35B=w408-h544-k-no,4.6,Not Available,Not Available,"4500 Ocean Blvd, San Diego, CA 92109",Not Available,Not Available,http://crystalpier.com/,(800) 748-5894,"https://lh5.googleusercontent.com/p/AF1QipOYQAg-IjzJyEQpvYlvZ4Nx3xr3sDQiIKbR13ln=w395-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipPJ0SPSWNU2bOGFnxyu1knv1fbKuKmoDQXGNo-T=w224-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipOGILY0GvOaQqctlG1tvxc6lfxJ_RiR_rn-ckdl=w224-h398-k-no,https://lh5.googleusercontent.com/p/AF1QipPVl19d3-rwVGMC09QQnPAF7KOu8o-jhkA29EWS=w224-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipNQ2D3VBkIoMre5kAK2qHpcbJBLA54owkRNgg2x=w397-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipMFzb7XGBVTNVgtjcSZWez0yk7MFC2lb9Lx6PpJ=w224-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipMiDPeVyvZcOyYOfPVsdG5wdFOXvDsbxYaSHQpl=w397-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipN7HMiY7BL3h_Hcs32XKCsy9YBcwtt5_AgGm97S=w224-h298-k-no-pi0-ya258.48706-ro-0-fo100",32.7963267,-117.2569938,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
H&D Stays,https://www.google.com/maps/place/H%26D+Stays/data=!4m10!3m9!1s0x80dc018bcbc7ee4f:0xe93700eabb501f1a!5m2!4m1!1i2!8m2!3d32.7999441!4d-117.2582236!16s%2Fg%2F11sv65gwdr!19sChIJT-7Hy4sB3IARGh9Qu-oAN-k?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipOH1djeABsg0DX17EbaAKoY06l7IGB7K9UYXbw3=w408-h306-k-no,4.9,Not Available,Not Available,"601-633 Missouri St, San Diego, CA 92109",Not Available,Not Available,https://www.hdstay.com/,(505) 948-4089,"https://lh5.googleusercontent.com/p/AF1QipOH1djeABsg0DX17EbaAKoY06l7IGB7K9UYXbw3=w397-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipMQEFhZWYJgzmAvfcQU-SX1N9rkDDuGSNq9QTkV=w224-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipNsUqgl8C0xVCXFHUrOOHGMB2qLQq2ijuk5ghmj=w397-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipMB__PKuPqXiONXeym9jui8AacvwAnbbJJNKhdQ=w224-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipPvheMwyYu0YaaO-kzNI2Yrp4WGaOz7d6GllkqQ=w397-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipM9SwIegcmM_45g9wgw1kaoLOCR328hAlwJ1pKp=w224-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipPUJb2xw7fSC0dmH50XzlQysmeyBOsJoO6E3LB2=w397-h298-k-no,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=-W9nEWMzNKnUPuOxHeodaA&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=17.048235&pitch=0&thumbfov=100",32.7999441,-117.2582236,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
Kai Vista,https://www.google.com/maps/place/Kai+Vista/data=!4m10!3m9!1s0x80dc03507abfbe0d:0x7c6a08edad169cf7!5m2!4m1!1i2!8m2!3d32.8287399!4d-117.2793456!16s%2Fg%2F11qspcnb_l!19sChIJDb6_elAD3IAR95wWre0Ianw?authuser=0&hl=en&rclk=1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OqQNCzOOjeHdwaydrw3idA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=84.29843&pitch=0&thumbfov=100,Not Available,Not Available,Not Available,"6709 Vista Del Mar Ave Apt B, La Jolla, CA 92037",Not Available,Not Available,https://www.bluewatervacationhomes.com/property/kai-vista?PageDataID=93941,Not Available,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OqQNCzOOjeHdwaydrw3idA&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=84.29843&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OqQNCzOOjeHdwaydrw3idA&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=84.29843&pitch=0&thumbfov=100",32.8287399,-117.2793456,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
Casa De La Playa,https://www.google.com/maps/place/Casa+De+La+Playa/data=!4m10!3m9!1s0x80dc03efa21ffa43:0xe4bd9da4db289226!5m2!4m1!1i2!8m2!3d32.8411394!4d-117.2810542!16s%2Fg%2F1wn_6df0!19sChIJQ_ofou8D3IARJpIo26SdveQ?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipO3kn3G9H9G7gT3mzE34Fbt_wBd5t9gk5JpOm4p=w426-h240-k-no,4.7,2-star hotel,Not Available,"321 Coast Blvd #116, La Jolla, CA 92037",Not Available,Not Available,http://www.mycasadelaplaya.com/,(858) 459-3446,"https://lh5.googleusercontent.com/p/AF1QipO3kn3G9H9G7gT3mzE34Fbt_wBd5t9gk5JpOm4p=w530-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipNQPtY30oR5hGmkseuUwi_uJwZLj4Gg0I5b2Pah=w596-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipNs27nBr-NAhIz-gDfhx6KxuRJD2bnZ1V0icey9=w529-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipN5MYk81iNW1RoWmAaU4id33_m_-A1gPHOFEKIs=w448-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipPcx_vYskzYqBbUuqemOS9bsmTvrrqt66IrZ2to=w397-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipMLEuSFg0dWZFuXiLFwiBLITcKisDxPS4ySkGpP=w675-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipMwVuv0mSm2O_7yD5GQcBiexIwzfULPdXiuN2ap=w397-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipOjuOBoP4maHrRfz0O52rLjPAoioyGLed7mbB3g=w529-h298-k-no,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=LtMioO_fv5f-xP1YohqGsg&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=112.10442&pitch=0&thumbfov=100",32.8411394,-117.2810542,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
Capri Vacation Homes,https://www.google.com/maps/place/Capri+Vacation+Homes/data=!4m10!3m9!1s0x80dc018dc9afffff:0x1549f796d1e6e29f!5m2!4m1!1i2!8m2!3d32.8004773!4d-117.2582798!16s%2Fg%2F11nym7mp0l!19sChIJ__-vyY0B3IARn-Lm0Zb3SRU?authuser=0&hl=en&rclk=1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7WD36tZtbt3MLP2xldpnbA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=345.33594&pitch=0&thumbfov=100,5.0,3-star hotel,Not Available,"4767 Ocean Blvd, San Diego, CA 92109",Not Available,Not Available,https://www.caprioceanfront.com/en/the-gem---newly-added-and-remodled-oceanfront-home,(858) 598-7023,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7WD36tZtbt3MLP2xldpnbA&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=345.33594&pitch=0&thumbfov=100,https://lh5.googleusercontent.com/p/AF1QipP86pG75HeAjwpLARDz8aWNlmvyMTGqOsFVF22m=w224-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipOTHOyCAFglVhdmcI4a9VLUMHO5GFgenhp4TiB4=w529-h298-k-no,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=7WD36tZtbt3MLP2xldpnbA&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=345.33594&pitch=0&thumbfov=100",32.8004773,-117.2582798,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
Pacific Blue One,https://www.google.com/maps/place/Pacific+Blue+One/data=!4m10!3m9!1s0x80dc01dfb138123b:0x66cf56983620dfa4!5m2!4m1!1i2!8m2!3d32.7916098!4d-117.2536264!16s%2Fg%2F11ls_zlnr7!19sChIJOxI4sd8B3IARpN8gNphWz2Y?authuser=0&hl=en&rclk=1,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Qsy9uVf5cHFu5RGk7igkMw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=82.475136&pitch=0&thumbfov=100,Not Available,Not Available,Not Available,"4151 Mission Blvd, San Diego, CA 92109",Not Available,Not Available,Not Available,Not Available,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Qsy9uVf5cHFu5RGk7igkMw&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=82.475136&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Qsy9uVf5cHFu5RGk7igkMw&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=82.475136&pitch=0&thumbfov=100",32.7916098,-117.2536264,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
Mission Bay Motel,https://www.google.com/maps/place/Mission+Bay+Motel/data=!4m10!3m9!1s0x80dc01ee70db1e93:0xe86c631b9f7cf575!5m2!4m1!1i2!8m2!3d32.7921919!4d-117.253855!16s%2Fg%2F1tgcmlb5!19sChIJkx7bcO4B3IARdfV8nxtjbOg?authuser=0&hl=en&rclk=1,https://lh3.googleusercontent.com/gps-proxy/ALd4DhH94dE5CIJxIYteVCbrefQi1CLhDJAgVmTtaF_GVDrrJ6R9Qr1dkJDSax3876J4YLpsBJhwbzFHgxmb-To5MJzqHxcmbUr6uXHeu10NoY0XOlG-HAa6hFCX6VPwPbF44XoVYwyQKzDFuSf9_gPELCk5HZOAbkYIF3zE6MGHjVN7OUidd8Sql5Do=w408-h300-k-no,4.0,Not Available,Not Available,"4221 Mission Blvd, San Diego, CA 92109",Not Available,Not Available,http://missionbaymotel.com/,(858) 483-6441,"https://lh5.googleusercontent.com/p/AF1QipPNDvcAhYcsdvI-t_wGfszIJotG3P_wypD7b7N9=w395-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipOCUSc2KC35lbbptK5dWB1Y8d-I7LKM2ZaZ4utC=w529-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipMYfsMiJxlDfoiLnoSYJ89MrjMUswmK223S6zLs=w529-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipOomwcYgH7EiyKcBhafTbEY2j4xmuHbJDdYRjbv=w397-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipMEKNW4xFFJnCQhjoQUzn-XmYFPAjdSMXyGZroT=w224-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipM-j1V20V5-Y3T5jqZ-FzUnvfECXl43YNZnGlwm=w224-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipMyS49H-m13oB-yrOi-RkithoWwXdtTDv0P721S=w224-h298-k-no,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ps6GewEAO0uTkATXl3qFug&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=14.240859&pitch=0&thumbfov=100",32.7921919,-117.253855,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
Trade Winds Motel,https://www.google.com/maps/place/Trade+Winds+Motel/data=!4m10!3m9!1s0x80dc003144434991:0x8a43fb4f53c40b6!5m2!4m1!1i2!8m2!3d32.8009495!4d-117.2133985!16s%2Fg%2F1w9y1d5t!19sChIJkUlDRDEA3IARtkA89bQ_pAg?authuser=0&hl=en&rclk=1,https://lh5.googleusercontent.com/p/AF1QipOL6x7bYJVMHpUVLpPnY4BkIqmgnkoSH0F5QV85=w408-h307-k-no,4.2,Not Available,Not Available,,Not Available,Not Available,Not Available,Not Available,"https://lh5.googleusercontent.com/p/AF1QipOL6x7bYJVMHpUVLpPnY4BkIqmgnkoSH0F5QV85=w395-h298-k-no,https://lh5.googleusercontent.com/p/AF1QipOXzQhjWbU05HZ0rRgx466B1GOJTytLCYQ9AKiy=w397-h298-k-no,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=YqCaN-zNuUxiC_6SOP4o2w&cb_client=maps_sv.tactile.gps&w=224&h=298&yaw=8.335296&pitch=0&thumbfov=100",32.8009495,-117.2133985,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available
